chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text31_semantic_0001,text31,text31.md,1,semantic,24,20,"Report Civil Rights Violations: Use this form to report civil rights violations by immigration agents, including ICE and Border Patrol."
text31_semantic_0002,text31,text31.md,2,semantic,21,18,"These violations may include unlawful detentions and arrests, as well as threats for recording or observing agent activity."
text31_semantic_0003,text31,text31.md,3,semantic,22,18,Community Hotlines: Use the hotlines below to report and confirm ICE or Border Patrol sightings in your communities.
text31_semantic_0004,text31,text31.md,4,semantic,155,62,"Siembra NC | 336-543-0353 Alamance, Cabarrus, Durham, Guilford, Randolph, Johnston

RadarSafe | 800-559-8714 Raleigh/Cary/Wake County

Carolina Migrant Network | 704-740-7737 -

Charlotte/Mecklenburg County, Union, Gaston, Southern Iredell

CIMA (Compañeros Inmigrantes de las Montañas en Acción) | 888-839-2839 Asheville/Hendersonville

Menu

Donate

Watauga County Immigrant Justice Coalition

537-2688 -

|

828-

Avery, Watauga County

View this Content

This embed will serve content from www.youtube.com."
text31_semantic_0005,text31,text31.md,5,semantic,22,20,"See our privacy statement

Visit We Have Rights to explore resources designed to help immigrants understand and protect their rights."
text31_semantic_0006,text31,text31.md,6,semantic,16,14,"Learn more here about your rights as an immigrant, and how to express them."
text31_semantic_0007,text31,text31.md,7,semantic,9,8,This information is not intended as legal advice.
text31_semantic_0008,text31,text31.md,8,semantic,22,20,"If you would like to request a Know Your Rights presentation for your community group, please fill out this form."
text31_semantic_0009,text31,text31.md,9,semantic,68,56,"FOR ATTORNEYS: If you are an attorney serving immigrant communities-whether in civil or criminal court-and are aware of potential civil rights violations, or if you need assistance connecting with rapid legal support and resources, or identifying potential legal claims for advocacy in a matter you are handling, please complete the Immigrant Civil Rights Assistance Request Form."
text31_semantic_0010,text31,text31.md,10,semantic,102,92,"Law enforcement asks about my immigration status

- If you are arrested by the police, you have the right to a government-appointed lawyer and should ask for one immediately.
- If arrested, you have the right to a private phone call within a reasonable time of your arrest, and police may not listen to the call if it is made to a lawyer.
- If you are detained by ICE or Border Patrol, you have the right to hire a lawyer, but the government does not have to provide one for you."
text31_semantic_0011,text31,text31.md,11,semantic,43,38,"Ask for a list of free or low-cost alternatives.
- If you are detained, you have the right to call a lawyer or your family, and you have the right to be visited by a lawyer in detention."
text31_semantic_0012,text31,text31.md,12,semantic,61,54,"You have the right to have your attorney with you at any hearing before an immigration judge.

- If you need more information, contact us .
- Here is a list of contact information for legal organizations that assist immigrants.

- Guidance for Schools Explains protections for immigrant students under FERPA and constitutional law."
text31_semantic_0013,text31,text31.md,13,semantic,123,98,"Advises on handling ICE presence, safeguarding student information, and implementing policies to protect students and families.
- Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and after an encounter.
- University Guidance Advice for students, faculty, or staff who may be impacted by immigration enforcement on campus.
- Open Letter to College &amp; University on Harboring Liability + ICE Administrative Subpoenas Addressing significant questions that may arise regarding colleges' and universities' rights and obligations in the face of certain Immigration and Customs Enforcement (ICE) investigations and enforcement actions."
text31_semantic_0014,text31,text31.md,14,semantic,46,39,"Immigration Administrative Subpoenas This document lays out several steps that recipients can take in response to an ICE subpoena.

- Guidance for Places of Worship Outlines legal rights and limitations regarding immigration enforcement, including warrant requirements and sanctuary declarations."
text31_semantic_0015,text31,text31.md,15,semantic,15,12,"Offers recommendations on protecting congregants, like defining private areas and training staff."
text31_semantic_0016,text31,text31.md,16,semantic,45,37,"Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and Donate

after an encounter.

- Guidance for Health Centers Details privacy obligations under HIPAA and the Fourth Amendment."
text31_semantic_0017,text31,text31.md,17,semantic,270,183,"Covers public vs. private spaces, handling ICE agents, and creating internal protocols to protect patient rights and privacy.
- Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and after an encounter.
- Family Emergency Planning El Pueblo Family Guide Emergency guide for immigrant families. (Spanish) English version.

- Interacting with law enforcement
- Printable Guides for when Stopped, Arrested, or Detained by Law Enforcement
- English, Spanish, Swahili, French
- Know Your Rights When Protesting

Immigrants' Rights

View All Issues

Feb 26, 2025

ICE Courthouse Presence and Enforcement Letter

Jun 03, 2025

Valid Judicial and Invalid Administrative Warrants

Campaign

Aug 2025

Immigrants' Rights | +1 Issue

The Faces of North Carolina [Las Caras de Carolina del Norte] es una campaña que consta de una serie de videos dedicados a destacar las historias de lesinmigrantes y sus familias que viven en todo nuestro…

Campaign

Aug 2025

Immigrants' Rights Resource

|

+1 Issue

Immigrants' Rights | +1 Issue

Resource

Know Your Rights

Sign up to be the first to hear about how to take action."
text31_semantic_0018,text31,text31.md,18,semantic,29,23,"Sign Up

Email 

ZIP code 

By completing this form, I agree to receive occasional emails per the terms of the ACLU's privacy statement."
text31_semantic_0019,text31,text31.md,19,semantic,23,16,"Search

Legal Help

Contact

Immigrant Civil Rights Assistance Request Form

User Agreement

Privacy Statement

Website Accessibility"
text32_semantic_0000,text32,text32.md,0,semantic,59,41,"KNOW YOUR RIGHTS

Last updated: March 20, 2026 12:09 am

Share this page

Resources for Immigrant Communities &amp; Allies: This guide includes resources to help keep you and your community safe during encounters with law enforcement, including ICE and Border Patrol."
text32_semantic_0001,text32,text32.md,1,semantic,24,20,"Report Civil Rights Violations: Use this form to report civil rights violations by immigration agents, including ICE and Border Patrol."
text32_semantic_0002,text32,text32.md,2,semantic,21,18,"These violations may include unlawful detentions and arrests, as well as threats for recording or observing agent activity."
text32_semantic_0003,text32,text32.md,3,semantic,22,18,Community Hotlines: Use the hotlines below to report and confirm ICE or Border Patrol sightings in your communities.
text32_semantic_0004,text32,text32.md,4,semantic,155,62,"Siembra NC | 336-543-0353 Alamance, Cabarrus, Durham, Guilford, Randolph, Johnston

RadarSafe | 800-559-8714 Raleigh/Cary/Wake County

Carolina Migrant Network | 704-740-7737 -

Charlotte/Mecklenburg County, Union, Gaston, Southern Iredell

CIMA (Compañeros Inmigrantes de las Montañas en Acción) | 888-839-2839 Asheville/Hendersonville

Menu

Donate

Watauga County Immigrant Justice Coalition

537-2688 -

|

828-

Avery, Watauga County

View this Content

This embed will serve content from www.youtube.com."
text32_semantic_0005,text32,text32.md,5,semantic,22,20,"See our privacy statement

Visit We Have Rights to explore resources designed to help immigrants understand and protect their rights."
text32_semantic_0006,text32,text32.md,6,semantic,16,14,"Learn more here about your rights as an immigrant, and how to express them."
text32_semantic_0007,text32,text32.md,7,semantic,9,8,This information is not intended as legal advice.
text32_semantic_0008,text32,text32.md,8,semantic,22,20,"If you would like to request a Know Your Rights presentation for your community group, please fill out this form."
text32_semantic_0009,text32,text32.md,9,semantic,68,56,"FOR ATTORNEYS: If you are an attorney serving immigrant communities-whether in civil or criminal court-and are aware of potential civil rights violations, or if you need assistance connecting with rapid legal support and resources, or identifying potential legal claims for advocacy in a matter you are handling, please complete the Immigrant Civil Rights Assistance Request Form."
text32_semantic_0010,text32,text32.md,10,semantic,82,68,"Law enforcement asks about my immigration status

I've been arrested and need to challenge a deportation order

- You have the right to a hearing to challenge a deportation order, unless you waive your right to a hearing, sign something called a 'Stipulated Removal Order,' or take 'voluntary departure.'
- You have the right to an attorney, but the government does not have to provide one for you."
